year,batch_size,instances
2010,2342,1
2010,2349,1
2010,5907,1
2010,1350,1
2010,9113,1
2010,3708,1
2010,1888,1
2010,1886,2
2010,3700,1
2010,4465,1
2010,1883,1
2010,2121,1
2010,2123,1
2010,2122,1
2010,8968,1
2010,948,1
2010,949,4
2010,946,3
2010,947,6
2010,944,5
2010,945,4
2010,942,1
2010,943,5
2010,940,3
2010,941,4
2010,5172,1
2010,2225,1
2010,5177,1
2010,6832,1
2010,2650,1
2010,2657,2
2010,2656,1
2010,2348,1
2010,133,14
2010,132,19
2010,131,14
2010,130,34
2010,137,30
2010,136,23
2010,135,25
2010,134,21
2010,139,18
2010,138,18
2010,13923,1
2010,2019,1
2010,2018,1
2010,6320,1
2010,2015,1
2010,2016,1
2010,20757,1
2010,3562,1
2010,7256,1
2010,10626,1
2010,44610,1
2010,36697,1
2010,3569,1
2010,4487,1
2010,4483,2
2010,2903,2
2010,2901,1
2010,6856,1
2010,708,2
2010,709,4
2010,2905,1
2010,704,6
2010,705,1
2010,706,6
2010,707,3
2010,700,5
2010,701,3
2010,702,1
2010,703,1
2010,88,44
2010,89,41
2010,11887,1
2010,11884,1
2010,82,51
2010,83,85
2010,80,77
2010,81,62
2010,86,29
2010,7134,1
2010,84,51
2010,85,30
2010,37632,1
2010,6876,1
2010,29333,1
2010,34904,1
2010,8800,1
2010,2487,1
2010,1388,2
2010,1650,2
2010,1651,1
2010,1656,2
2010,1655,1
2010,586,2
2010,587,4
2010,584,4
2010,585,3
2010,582,4
2010,583,3
2010,580,2
2010,581,5
2010,8206,1
2010,8204,1
2010,588,1
2010,589,1
2010,1985,2
2010,3155,1
2010,12998,1
2010,1982,2
2010,2835,1
2010,2833,1
2010,2831,1
2010,2830,1
2010,3391,1
2010,1437,1
2010,1434,1
2010,1435,1
2010,1432,1
2010,1433,1
2010,1430,1
2010,1380,1
2010,1438,1
2010,1439,1
2010,34232,1
2010,1299,1
2010,458,4
2010,459,7
2010,4267,1
2010,450,3
2010,451,7
2010,452,3
2010,453,2
2010,454,2
2010,1345,2
2010,456,9
2010,457,5
2010,4467,2
2010,9877,1
2010,8110,1
2010,1885,2
2010,5548,1
2010,5542,1
2010,16446,1
2010,656,4
2010,1503,1
2010,654,3
2010,1501,3
2010,652,2
2010,650,4
2010,651,4
2010,1509,1
2010,8592,1
2010,3083,1
2010,516,1
2010,8375,1
2010,8576,1
2010,5894,1
2010,11230,1
2010,11234,1
2010,3885,1
2010,3880,1
2010,3883,1
2010,3882,1
2010,2126,1
2010,3889,2
2010,7406,1
2010,2080,1
2010,2814,1
2010,4913,1
2010,81461,1
2010,4008,1
2010,4000,4
2010,4001,1
2010,4002,1
2010,4003,2
2010,1081,1
2010,322,5
2010,323,11
2010,320,9
2010,321,11
2010,326,6
2010,327,4
2010,324,3
2010,325,9
2010,3978,1
2010,328,2
2010,329,7
2010,3629,1
2010,3628,3
2010,3620,2
2010,3624,1
2010,1340,2
2010,8774,1
2010,4287,2
2010,2330,1
2010,10003,2
2010,2333,1
2010,4710,1
2010,2335,2
2010,2336,3
2010,4713,1
2010,2339,1
2010,1341,1
2010,835,2
2010,3075,1
2010,3714,1
2010,4289,1
2010,4479,1
2010,4473,1
2010,4475,1
2010,2488,1
2010,4901,1
2010,1599,2
2010,2485,2
2010,2951,1
2010,2248,1
2010,2249,2
2010,2245,1
2010,2240,1
2010,8144,1
2010,11703,1
2010,995,18
2010,994,20
2010,997,35
2010,996,26
2010,991,11
2010,990,19
2010,993,19
2010,2463,2
2010,5144,1
2010,5142,2
2010,998,30
2010,120,32
2010,121,19
2010,122,24
2010,123,25
2010,124,28
2010,125,29
2010,126,22
2010,127,18
2010,128,22
2010,129,16
2010,5341,1
2010,4876,1
2010,1023,1
2010,4873,1
2010,1921,3
2010,2068,1
2010,2069,1
2010,2798,1
2010,3415,1
2010,6316,1
2010,7533,1
2010,2793,1
2010,6318,1
2010,2796,1
2010,2065,1
2010,2794,1
2010,2795,1
2010,3411,1
2010,20244,1
2010,9306,1
2010,9300,1
2010,7247,1
2010,28587,1
2010,5092,1
2010,3570,1
2010,3573,1
2010,4497,1
2010,2667,2
2010,4495,1
2010,2665,1
2010,2662,1
2010,4491,1
2010,102600,1
2010,8967,1
2010,4499,1
2010,723,3
2010,41103,1
2010,2938,1
2010,2933,1
2010,5320,1
2010,1645,2
2010,1640,1
2010,1643,1
2010,1642,1
2010,1396,1
2010,1649,2
2010,1648,2
2010,728,1
2010,8818,1
2010,6495,1
2010,579,5
2010,578,3
2010,604,1
2010,573,2
2010,572,1
2010,571,2
2010,570,4
2010,577,3
2010,576,5
2010,575,1
2010,574,3
2010,3168,1
2010,4361,1
2010,2800,1
2010,3165,1
2010,3163,1
2010,2804,1
2010,2805,1
2010,1421,2
2010,1420,1
2010,5430,1
2010,1425,1
2010,5437,1
2010,1427,1
2010,4980,2
2010,1429,5
2010,1428,4
2010,4362,1
2010,2156,1
2010,731,5
2010,730,3
2010,733,3
2010,732,6
2010,735,3
2010,734,3
2010,737,5
2010,736,4
2010,739,2
2010,738,5
2010,2403,1
2010,1358,4
2010,469,3
2010,468,6
2010,4274,1
2010,1353,1
2010,464,5
2010,1351,2
2010,2401,2
2010,1357,2
2010,460,7
2010,463,4
2010,462,5
2010,933,4
2010,5550,1
2010,5552,1
2010,6482,1
2010,6481,1
2010,9865,2
2010,2006,1
2010,39334,1
2010,1518,1
2010,1517,3
2010,8582,1
2010,1511,1
2010,1510,1
2010,1513,1
2010,8586,1
2010,779,2
2010,5382,1
2010,5880,1
2010,5887,1
2010,5889,1
2010,6559,1
2010,7478,1
2010,3394,2
2010,28946,1
2010,3182,1
2010,7474,1
2010,4227,1
2010,6758,1
2010,4018,1
2010,4011,1
2010,4015,1
2010,4014,2
2010,9887,1
2010,356,3
2010,355,5
2010,354,2
2010,353,3
2010,9882,1
2010,351,6
2010,350,5
2010,3984,1
2010,3986,1
2010,3980,1
2010,3981,2
2010,359,6
2010,3983,1
2010,21004,1
2010,41,126
2010,2323,4
2010,1447,3
2010,4705,1
2010,9565,1
2010,13633,1
2010,2325,1
2010,2324,1
2010,2329,1
2010,2328,1
2010,289,10
2010,288,11
2010,1112,2
2010,281,6
2010,280,14
2010,283,11
2010,282,13
2010,285,4
2010,284,6
2010,287,10
2010,286,10
2010,20689,1
2010,1441,2
2010,3766,2
2010,3767,1
2010,1116,1
2010,263,15
2010,262,11
2010,261,11
2010,260,14
2010,267,9
2010,266,6
2010,265,14
2010,264,15
2010,269,7
2010,268,6
2010,2499,3
2010,6014,1
2010,2491,1
2010,2490,1
2010,4647,1
2010,2497,1
2010,2496,3
2010,3243,1
2010,2259,2
2010,7899,1
2010,2255,1
2010,2254,1
2010,7890,1
2010,2250,1
2010,988,12
2010,989,14
2010,2473,1
2010,982,5
2010,983,8
2010,10042,1
2010,981,11
2010,986,10
2010,987,12
2010,984,7
2010,985,6
2010,115,40
2010,114,29
2010,117,22
2010,116,16
2010,7870,1
2010,110,52
2010,113,29
2010,112,29
2010,119,23
2010,118,31
2010,31261,1
2010,2786,1
2010,2783,1
2010,4809,1
2010,2789,1
2010,1797,2
2010,26015,1
2010,10609,1
2010,6301,1
2010,9089,1
2010,53638,1
2010,7695,1
2010,1389,1
2010,3508,1
2010,7273,1
2010,1082,1
2010,3502,1
2010,3503,2
2010,3504,1
2010,3505,2
2010,3506,1
2010,2672,1
2010,2676,2
2010,1209,2
2010,2928,3
2010,6837,1
2010,6834,1
2010,2921,1
2010,11318,1
2010,14387,1
2010,5330,1
2010,5336,1
2010,1208,2
2010,5338,1
2010,11315,1
2010,1986,1
2010,1984,2
2010,3217,2
2010,1634,2
2010,1983,1
2010,3212,1
2010,1981,1
2010,1638,2
2010,1639,2
2010,68709,1
2010,1988,4
2010,1989,2
2010,18268,1
2010,8824,1
2010,44074,1
2010,568,1
2010,569,6
2010,18734,1
2010,8779,1
2010,2810,1
2010,560,3
2010,561,2
2010,562,5
2010,563,6
2010,564,2
2010,565,3
2010,566,2
2010,567,6
2010,7643,1
2010,33684,1
2010,14253,1
2010,12979,1
2010,3172,1
2010,3175,1
2010,33688,1
2010,6274,1
2010,1188,2
2010,1186,1
2010,1187,1
2010,1184,1
2010,1185,4
2010,3373,1
2010,1183,3
2010,1180,3
2010,1181,1
2010,726,2
2010,724,1
2010,725,1
2010,722,2
2010,1749,1
2010,720,4
2010,721,1
2010,1744,2
2010,1745,1
2010,46141,1
2010,34211,1
2010,729,1
2010,1164,1
2010,1165,1
2010,8172,1
2010,1167,3
2010,1160,4
2010,8175,1
2010,8176,1
2010,1163,1
2010,1484,3
2010,4242,1
2010,4243,1
2010,4240,1
2010,26926,1
2010,5523,1
2010,3092,1
2010,1489,2
2010,17903,1
2010,48,108
2010,49,139
2010,46,102
2010,47,100
2010,44,137
2010,45,93
2010,42,114
2010,43,102
2010,40,193
2010,87,40
2010,1569,1
2010,1298,1
2010,1365,1
2010,1292,1
2010,1362,1
2010,1290,1
2010,1291,1
2010,1565,1
2010,1363,2
2010,9937,1
2010,1360,1
2010,1361,1
2010,12804,1
2010,1710,2
2010,47359,1
2010,8554,1
2010,8005,1
2010,12809,1
2010,15076,1
2010,4399,2
2010,791,3
2010,4441,1
2010,4390,1
2010,4391,1
2010,1714,1
2010,4394,1
2010,5744,1
2010,472,9
2010,473,4
2010,8482,1
2010,471,5
2010,476,3
2010,477,4
2010,474,5
2010,475,5
2010,478,4
2010,479,6
2010,1369,1
2013,1200,3
2013,30685,1
2013,11542,1
2013,4027,1
2013,4022,1
2013,4020,1
2013,3725,2
2013,52439,1
2013,26372,1
2013,10899,1
2013,26577,1
2013,5984,1
2013,5985,1
2013,344,11
2013,345,11
2013,346,19
2013,347,7
2013,340,13
2013,341,12
2013,342,12
2013,343,13
2013,3997,1
2013,3994,2
2013,348,11
2013,349,8
2013,4685,1
2013,6154,1
2013,2919,1
2013,30111,1
2013,4682,1
2013,6797,1
2013,12434,1
2013,10964,1
2013,6792,1
2013,7095,1
2013,2318,3
2013,2319,3
2013,2316,1
2013,2317,1
2013,2314,1
2013,963,6
2013,2312,2
2013,2313,2
2013,2310,4
2013,2311,5
2013,4527,2
2013,298,22
2013,299,28
2013,296,19
2013,297,16
2013,294,17
2013,295,12
2013,292,15
2013,293,9
2013,290,15
2013,291,14
2013,15520,1
2013,4832,2
2013,3776,1
2013,2147,1
2013,3779,1
2013,1139,1
2013,270,25
2013,271,12
2013,272,13
2013,273,16
2013,274,11
2013,275,14
2013,4653,1
2013,277,12
2013,278,13
2013,279,19
2013,4658,1
2013,583,2
2013,6585,1
2013,2362,1
2013,12014,1
2013,27289,1
2013,6478,1
2013,2268,3
2013,2269,3
2013,3235,1
2013,2262,5
2013,2260,2
2013,7882,1
2013,2267,3
2013,11764,1
2013,2443,1
2013,2440,1
2013,1781,1
2013,2447,1
2013,2445,1
2013,9525,1
2013,10700,1
2013,2189,1
2013,9251,1
2013,108,70
2013,109,63
2013,102,61
2013,103,63
2013,100,885
2013,101,83
2013,106,57
2013,107,72
2013,104,58
2013,105,55
2013,2046,2
2013,2047,4
2013,4810,1
2013,2042,2
2013,4816,1
2013,2041,2
2013,3198,11
2013,2049,3
2013,3150,6
2013,11613,1
2013,9417,1
2013,2513,1
2013,6887,1
2013,18935,1
2013,2838,1
2013,1213,4
2013,4279,1
2013,2038,2
2013,5111,1
2013,3159,1
2013,24084,1
2013,3519,1
2013,2732,1
2013,18859,1
2013,30228,1
2013,3512,1
2013,1210,1
2013,7260,1
2013,1375,1
2013,6206,1
2013,2688,4
2013,2831,1
2013,3212,3
2013,2686,1
2013,1655,3
2013,2682,1
2013,3441,1
2013,1625,2
2013,6808,7
2013,5292,1
2013,7510,1
2013,3393,1
2013,20095,1
2013,99,320
2013,98,202
2013,1435,1
2013,91,64
2013,90,127
2013,93,106
2013,92,101
2013,95,105
2013,94,90
2013,97,139
2013,96,109
2013,1991,3
2013,1990,3
2013,3205,1
2013,1992,7
2013,1627,1
2013,3202,1
2013,1997,3
2013,3200,1
2013,1999,5
2013,1998,3
2013,5189,2
2013,3209,1
2013,3561,1
2013,3398,1
2013,18920,1
2013,4526,1
2013,2861,1
2013,2863,1
2013,559,3
2013,558,5
2013,2867,1
2013,555,3
2013,554,5
2013,557,4
2013,556,8
2013,551,2
2013,550,8
2013,553,3
2013,552,2
2013,6012,1
2013,17829,1
2013,26800,1
2013,1199,2
2013,1198,1
2013,3348,1
2013,9596,1
2013,1191,2
2013,1190,1
2013,7076,1
2013,1192,3
2013,3346,3
2013,3347,1
2013,1196,1
2013,1759,2
2013,1450,1
2013,1756,2
2013,1755,1
2013,5053,1
2013,1753,2
2013,1752,1
2013,1751,2
2013,4259,1
2013,1176,3
2013,1175,7
2013,1174,4
2013,1173,6
2013,1172,5
2013,1170,1
2013,4251,1
2013,31127,1
2013,15918,1
2013,1179,3
2013,1178,4
2013,1007,3
2013,5536,2
2013,510,7
2013,1005,8
2013,1284,2
2013,1287,2
2013,512,12
2013,1281,2
2013,1280,2
2013,1283,1
2013,1282,2
2013,515,10
2013,879,3
2013,1289,1
2013,1002,91
2013,3430,1
2013,689,5
2013,1001,79
2013,3431,1
2013,685,9
2013,684,3
2013,687,6
2013,686,8
2013,681,2
2013,1576,3
2013,683,3
2013,682,4
2013,458,10
2013,875,5
2013,1226,2
2013,1240,1
2013,13838,1
2013,8051,1
2013,12832,1
2013,1223,1
2013,3437,1
2013,626,6
2013,7452,1
2013,7453,1
2013,1220,2
2013,1371,4
2013,406,15
2013,405,7
2013,404,9
2013,403,7
2013,402,7
2013,401,6
2013,400,74
2013,1379,1
2013,1342,2
2013,409,8
2013,408,7
2013,3835,2
2013,3836,1
2013,628,6
2013,3830,2
2013,3831,1
2013,1344,4
2013,2192,1
2013,2746,1
2013,1345,2
2013,5995,1
2013,13721,1
2013,5997,1
2013,4032,3
2013,4034,1
2013,4736,1
2013,1228,1
2013,89380,1
2013,4734,1
2013,14376,1
2013,379,7
2013,378,13
2013,82998,1
2013,371,18
2013,370,10
2013,373,15
2013,372,13
2013,375,15
2013,374,13
2013,377,10
2013,376,9
2013,19364,1
2013,2315,2
2013,15552,1
2013,393,26
2013,392,13
2013,391,11
2013,390,15
2013,397,16
2013,396,10
2013,395,28
2013,394,6
2013,399,17
2013,398,18
2013,895,3
2013,2309,1
2013,2308,1
2013,10973,1
2013,6786,1
2013,2301,2
2013,2300,5
2013,2303,2
2013,2302,3
2013,13610,1
2013,2304,2
2013,2307,1
2013,2306,1
2013,5842,1
2013,5840,1
2013,26490,1
2013,21111,1
2013,3748,1
2013,3747,1
2013,5853,1
2013,245,27
2013,4621,1
2013,247,15
2013,246,9
2013,19968,1
2013,240,27
2013,243,12
2013,242,25
2013,2886,1
2013,249,18
2013,248,22
2013,2275,1
2013,2277,3
2013,11753,1
2013,2270,2
2013,2273,2
2013,2272,5
2013,5858,1
2013,2279,1
2013,2278,2
2013,12000,1
2013,19910,1
2013,9249,1
2013,2459,1
2013,2458,1
2013,9241,1
2013,2456,1
2013,2450,1
2013,9530,1
2013,7853,1
2013,7851,1
2013,17287,1
2013,4980,1
2013,179,42
2013,178,36
2013,177,49
2013,176,22
2013,175,31
2013,174,36
2013,173,38
2013,172,32
2013,171,31
2013,170,210
2013,2051,4
2013,1111,3
2013,2055,1
2013,4539,1
2013,4828,1
2013,1503,2
2013,2058,1
2013,4824,1
2013,654,5
2013,4532,1
2013,3697,1
2013,9402,1
2013,2,49328
2013,9406,1
2013,3184,1
2013,1506,1
2013,6366,1
2013,1507,2
2013,1110,3
2013,10151,1
2013,650,6
2013,31832,1
2013,7335,1
2013,2157,2
2013,3595,1
2013,9620,1
2013,3033,1
2013,3541,1
2013,1364,2
2013,18840,1
2013,7211,1
2013,33045,1
2013,21734,1
2013,1601,1
2013,3083,1
2013,4651,1
2013,24179,1
2013,2691,1
2013,12229,1
2013,2405,1
2013,1602,3
2013,276,12
2013,26965,1
2013,6814,1
2013,1972,1
2013,9753,1
2013,3223,1
2013,1225,3
2013,30430,1
2013,1362,1
2013,20395,1
2013,3233,1
2013,21424,1
2013,3231,1
2013,3236,4
2013,1969,3
2013,1618,2
2013,13178,1
2013,1616,1
2013,1965,1
2013,1966,3
2013,3239,2
2013,1613,2
2013,1610,2
2013,1963,2
2013,4310,1
2013,8843,1
2013,8845,1
2013,12954,1
2013,2872,1
2013,2871,3
2013,2877,1
2013,2875,1
2013,3683,1
2013,2879,1
2013,3355,1
2013,3357,1
2013,3356,2
2013,3351,2
2013,3353,1
2013,3358,1
2013,3953,1
2013,1181,1
2013,4989,1
2013,7066,1
2013,5441,1
2013,7062,1
2013,11969,1
2013,27945,1
2013,1762,3
2013,1760,2
2013,1766,1
2013,2549,1
2013,1764,2
2013,1765,2
2013,1142,1
2013,1143,2
2013,1140,3
2013,1141,2
2013,1147,1
2013,1144,2
2013,1145,2
2013,1148,4
2013,8155,1
2013,1221,1
2013,2966,2
2013,2402,1
2013,692,5
2013,1547,4
2013,690,5
2013,1545,2
2013,696,11
2013,697,6
2013,694,4
2013,695,13
2013,698,9
2013,699,6
2013,1548,1
2013,1549,1
2013,542,8
2013,543,11
2013,540,11
2013,541,9
2013,546,6
2013,547,10
2013,544,4
2013,545,4
2013,7193,2
2013,548,9
2013,549,8
2013,760,3
2013,1783,1
2013,13845,1
2013,1784,1
2013,1785,3
2013,6401,1
2013,1786,2
2013,9988,3
2013,9989,2
2013,7562,1
2013,9984,1
2013,7563,1
2013,14505,1
2013,2261,2
2013,26630,1
2013,20271,1
2013,5612,1
2013,15055,1
2013,6566,1
2013,414,20
2013,415,9
2013,416,11
2013,417,8
2013,410,17
2013,1389,2
2013,412,13
2013,413,9
2013,1387,2
2013,1380,5
2013,419,21
2013,1382,1
2013,1383,3
2013,3821,1
2013,2769,1
2013,5000,9
2013,8440,1
2013,1254,1
2013,43219,1
2013,3585,1
2013,50660,1
2013,4283,1
2013,16500,1
2013,7321,1
2013,7539,1
2013,368,13
2013,369,16
2013,366,8
2013,367,10
2013,364,7
2013,365,15
2013,362,8
2013,363,9
2013,360,10
2013,361,5
2013,25048,1
2013,2449,1
2013,1774,2
2013,1945,1
2013,25045,1
2013,380,18
2013,381,8
2013,382,10
2013,383,18
2013,384,32
2013,385,18
2013,386,18
2013,387,15
2013,388,11
2013,389,16
2013,6173,1
2013,4759,1
2013,10989,1
2013,5272,1
2013,8101,1
2013,1772,3
2013,9964,1
2013,1253,1
2013,5877,1
2013,5878,1
2013,6069,1
2013,5376,1
2013,3751,1
2013,7056,1
2013,3753,1
2013,3754,1
2013,3757,3
2013,5279,1
2013,2190,1
2013,258,26
2013,259,23
2013,2195,1
2013,4635,1
2013,252,11
2013,253,15
2013,250,51
2013,251,16
2013,256,15
2013,257,16
2013,254,13
2013,255,16
2013,5465,1
2013,2201,1
2013,2202,1
2013,4665,1
2013,2206,4
2013,2207,4
2013,2208,1
2013,2209,2
2013,6688,1
2013,2790,1
2013,20891,1
2013,903,3
2013,2420,1
2013,1456,1
2013,2423,2
2013,21387,1
2013,2425,1
2013,2426,2
2013,2045,1
2013,168,32
2013,169,80
2013,164,30
2013,165,33
2013,166,35
2013,167,43
2013,160,228
2013,161,35
2013,162,42
2013,163,42
2013,4839,1
2013,3193,1
2013,3583,1
2013,4831,1
2013,4830,2
2013,4833,1
2013,905,3
2013,4835,2
2013,3686,1
2013,13450,1
2013,10864,1
2013,6197,1
2013,2518,1
2013,2514,2
2013,2515,1
2013,7999,1
2013,2517,1
2013,2511,1
2013,4764,2
2013,9342,1
2013,2737,1
2013,2730,1
2013,2731,1
2013,9346,1
2013,20091,1
2013,5294,1
2013,2738,2
2013,2739,1
2013,5290,1
2013,1846,2
2013,9187,1
2013,5059,2
2013,3538,1
2013,679,3
2013,1814,2
2013,1815,1
2013,1816,5
2013,1810,1
2013,1811,2
2013,1813,4
2013,1818,3
2013,1819,3
2013,6220,1
2013,12085,1
2013,12215,1
2013,4337,1
2013,10769,1
2013,4335,2
2013,14863,1
2013,670,7
2013,26954,1
2013,1099,3
2013,9760,1
2013,1153,5
2013,10500,1
2013,4331,1
2013,2803,1
2013,2167,1
2013,1609,1
2013,1608,1
2013,4987,1
2013,3229,1
2013,3228,2
2013,1979,1
2013,1978,2
2013,1977,2
2013,1600,16
2013,1603,3
2013,1974,1
2013,3220,1
2013,1607,1
2013,1606,2
2013,4000,3
2013,809,2
2013,808,6
2013,13270,1
2013,803,1
2013,802,4
2013,801,5
2013,800,18
2013,807,2
2013,806,7
2013,805,6
2013,804,6
2013,1849,2
2013,2845,1
2013,2843,1
2013,5476,1
2013,3321,1
2013,3323,2
2013,5473,1
2013,10213,1
2013,3327,1
2013,3328,1
2013,14265,1
2013,5513,1
2013,1775,1
2013,322,11
2013,1777,3
2013,1771,1
2013,1770,2
2013,23661,1
2013,3970,1
2013,14581,1
2013,10189,1
2013,1778,2
2013,1352,2
2013,62207,1
2013,1551,1
2013,1158,1
2013,1155,2
2013,1154,1
2013,1157,3
2013,1150,3
2013,6992,1
2013,1152,4
2013,59,103
2013,15117,1
2013,5512,1
2013,58,87
2013,2998,3
2013,1553,5
2013,3038,1
2013,1554,1
2013,1557,1
2013,1556,1
2013,3034,1
2013,54,123
2013,57,75
2013,56,99
2013,51,117
2013,50,430
2013,53,118
2013,52,103
2013,537,16
2013,55,106
2013,535,7
2013,534,8
2013,533,6
2013,532,7
2013,531,5
2013,530,9
2013,10089,1
2013,3036,1
2013,539,10
2013,3299,2
2013,1558,1
2013,3030,1
2013,8038,1
2013,2995,2
2013,9999,2
2013,9998,1
2013,5607,1
2013,5600,1
2013,3295,1
2013,6246,1
2013,2997,2
2013,9995,1
2013,8526,1
2013,12585,1
2013,9996,1
2013,15028,1
2013,26601,1
2013,3297,1
2013,11033,2
2013,536,9
2013,15023,1
2013,429,7
2013,428,9
2013,31107,1
2013,7348,1
2013,1399,1
2013,1398,2
2013,1397,2
2013,420,19
2013,423,7
2013,1394,3
2013,425,11
2013,1392,4
2013,427,15
2013,1390,7
2013,3813,1
2013,3811,1
2013,2773,1
2013,88725,1
2013,15986,1
2013,8455,1
2013,13317,1
2013,8451,1
2013,12456,1
2013,4298,1
2013,19162,1
2013,4291,2
2013,4290,1
2013,4293,1
2013,31367,1
2013,538,8
2013,3516,1
2013,6368,1
2013,6165,1
2013,1165,1
2013,4749,1
2013,5127,1
2013,10992,1
2013,4746,1
2013,4745,1
2013,9977,1
2013,9975,2
2013,1970,1
2013,5866,1
2013,9978,1
2013,2330,1
2013,1355,2
2013,6138,1
2013,2182,2
2013,2181,1
2013,4717,1
2013,2187,2
2013,2186,2
2013,229,16
2013,228,20
2013,227,15
2013,226,18
2013,4604,1
2013,224,16
2013,223,62
2013,16227,1
2013,221,34
2013,220,494
2013,2213,1
2013,2212,1
2013,2211,3
2013,2217,1
2013,2336,2
2013,2214,1
2013,2218,3
2013,6699,1
2013,114719,1
2013,6692,1
2013,27239,1
2013,151,36
2013,150,99
2013,153,33
2013,2438,1
2013,155,34
2013,154,40
2013,157,31
2013,156,52
2013,159,76
2013,158,42
2013,2431,1
2013,2437,3
2013,2436,2
2013,140762,1
2013,5767,1
2013,7832,1
2013,4518,1
2013,8689,1
2013,6344,1
2013,6346,1
2013,2974,1
2013,12855,1
2013,13466,1
2013,6187,1
2013,6183,1
2013,9997,1
2013,2509,2
2013,2508,1
2013,2505,1
2013,13914,1
2013,2503,1
2013,6189,1
2013,2500,4
2013,10178,1
2013,5288,1
2013,2725,1
2013,2724,1
2013,9605,1
2013,46857,1
2013,5281,1
2013,5282,1
2013,8980,1
2013,2729,1
2013,2728,1
2013,7945,1
2013,5048,1
2013,5044,1
2013,2199,3
2013,3782,1
2013,1806,1
2013,1805,1
2013,8999,1
2013,1803,3
2013,1802,1
2013,1800,1
2013,8993,1
2013,1809,3
2013,1808,2
2013,9515,1
2013,4997,1
2013,4995,1
2013,4990,1
2013,10775,1
2013,2537,1
2013,2160,2
2013,1088,1
2013,4999,1
2013,3715,1
2013,0,1
2013,18881,1
2013,2264,1
2013,10569,1
2013,14073,1
2013,7813,1
2013,3258,1
2013,1524,2
2013,1948,1
2013,1544,1
2013,14987,1
2013,3250,1
2013,1943,1
2013,1940,2
2013,1941,2
2013,1946,3
2013,3255,1
2013,3256,2
2013,9749,1
2013,818,3
2013,819,1
2013,1527,2
2013,810,9
2013,1252,2
2013,812,6
2013,813,7
2013,814,5
2013,815,2
2013,816,4
2013,817,6
2013,2858,2
2013,1250,1
2013,1622,1
2013,2855,2
2013,1621,1
2013,1490,1
2013,421,11
2013,3331,1
2013,1493,3
2013,1494,2
2013,3336,1
2013,7043,1
2013,1396,3
2013,1498,2
2013,5468,2
2013,1994,8
2013,1700,1
2013,1701,1
2013,1702,1
2013,422,7
2013,1704,1
2013,1705,3
2013,1706,4
2013,1708,2
2013,1393,2
2013,1996,1
2013,2097,1
2013,424,5
2013,1391,2
2013,15852,1
2013,3217,1
2013,426,15
2013,13404,1
2013,1128,1
2013,1129,1
2013,6988,1
2013,1120,3
2013,1121,1
2013,1122,1
2013,1123,1
2013,1124,2
2013,1125,4
2013,3077,2
2013,6980,1
2013,14454,1
2013,2988,1
2013,9493,1
2013,14690,1
2013,2983,1
2013,2982,2
2013,2981,2
2013,2980,1
2013,2987,3
2013,2985,1
2013,3020,1
2013,524,6
2013,20059,1
2013,526,10
2013,527,4
2013,520,19
2013,1019,4
2013,522,13
2013,523,4
2013,1014,3
2013,1015,11
2013,1016,6
2013,1017,7
2013,528,8
2013,529,9
2013,1012,11
2013,1013,6
2013,1234,2
2013,1235,1
2013,1236,2
2013,3950,1
2013,1230,1
2013,1231,3
2013,1232,7
2013,8048,1
2013,4195,1
2013,1238,3
2013,1239,3
2013,3956,1
2013,7316,1
2013,5671,1
2013,2526,1
2013,5674,1
2013,4359,1
2013,7734,1
2013,3954,1
2013,4350,1
2013,6502,1
2013,15031,1
2013,6505,1
2013,4901,1
2013,438,14
2013,439,7
2013,436,16
2013,437,8
2013,434,5
2013,435,9
2013,432,6
2013,433,6
2013,430,13
2013,431,4
2013,14305,1
2013,3806,1
2013,3800,4
2013,8463,1
2013,6008,1
2013,52110,1
2013,4849,1
2013,15324,1
2013,15320,1
2013,5704,1
2013,1967,3
2013,2868,1
2013,14120,2
2013,35479,1
2013,16105,1
2013,19624,1
2013,4776,1
2013,15083,1
2013,6421,1
2013,5356,1
2013,4172,1
2013,11437,1
2013,6753,1
2013,13888,1
2013,5819,1
2013,7176,1
2013,5814,1
2013,6245,1
2013,17618,1
2013,2464,1
2013,3065,1
2013,2465,1
2013,4183,2
2013,2466,1
2013,4619,1
2013,7396,1
2013,238,14
2013,239,26
2013,234,26
2013,235,29
2013,236,17
2013,237,14
2013,230,21
2013,231,22
2013,232,21
2013,233,18
2013,909,1
2013,2462,1
2013,2228,2
2013,2229,2
2013,2226,1
2013,2227,2
2013,2224,3
2013,2225,4
2013,2222,2
2013,2220,1
2013,1,555882
2013,10831,1
2013,146,38
2013,147,52
2013,144,41
2013,145,44
2013,142,38
2013,143,40
2013,140,88
2013,141,36
2013,63064,1
2013,148,51
2013,149,68
2013,4767,1
2013,4506,1
2013,4501,1
2013,2088,1
2013,2083,1
2013,2080,2
2013,2081,1
2013,2087,1
2013,2084,2
2013,2085,3
2013,2538,2
2013,3402,1
2013,3405,1
2013,2531,1
2013,27570,1
2013,2534,2
2013,10192,1
2013,3341,1
2013,1195,2
2013,9360,1
2013,1194,2
2013,49183,1
2013,3409,2
2013,8981,1
2013,9169,1
2013,3408,1
2013,7228,1
2013,9167,1
2013,10695,1
2013,1832,2
2013,1831,3
2013,3799,1
2013,1837,1
2013,1834,2
2013,40808,1
2013,16960,1
2013,1838,1
2013,1839,1
2013,2406,1
